species,run,brood_year,year,first_release_date,last_release_date,mon,release_stage,rearing_type,avg_weight,avg_length,cwt_1st_mark_count,cwt_2nd_mark_count,non_cwt_1st_mark_count,non_cwt_2nd_mark_count,total,release_location_name,hatchery_location_name,release_location_state,release_location_rmis_region,release_location_rmis_basin,area,areaID,run2
1,3,2003,2004,20040224,20040224,2,G,H,1.51,54,9480,,995,,10475,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2003,2004,20040224,20040224,2,G,H,1.51,54,9547,,1002,,10549,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2003,2004,20040224,20040224,2,G,H,1.51,54,9576,,1005,,10581,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2003,2004,20040224,20040224,2,G,H,1.51,54,9977,,637,,10614,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2003,2004,20040224,20040224,2,G,H,1.51,54,9638,,1012,,10650,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2003,2004,20040224,20040224,2,G,H,1.51,54,9693,,1017,,10710,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2003,2004,20040224,20040224,2,G,H,1.51,54,10126,,646,,10772,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2003,2004,20040224,20040224,2,G,H,1.51,54,10144,,648,,10792,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2006,2007,20070220,20070220,2,G,H,1.57,54,10746,,54,,10800,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2003,2004,20040224,20040224,2,G,H,1.51,54,10190,,650,,10840,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2006,2007,20070220,20070220,2,G,H,1.57,54,10780,,109,,10889,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2006,2007,20070220,20070220,2,G,H,1.57,54,10822,,109,,10931,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2006,2007,20070220,20070220,2,G,H,1.57,54,11160,,113,,11273,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2006,2007,20070220,20070220,2,G,H,1.57,54,11246,,57,,11303,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2006,2007,20070220,20070220,2,G,H,1.57,54,11192,,113,,11305,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2006,2007,20070220,20070220,2,G,H,1.57,54,11635,,118,,11753,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2009,2010,20100302,20100710,5,G,H,1.43,54,5270,,50,15960,21280,,TRINITY R HATCHERY,CA,KLTR,TRIN,NorCA_OR,2,3
1,3,2009,2010,20100302,20100710,5,G,H,1.43,54,5664,,54,17152,22870,,TRINITY R HATCHERY,CA,KLTR,TRIN,NorCA_OR,2,3
1,3,2007,2008,20080303,20080303,3,P,H,1.59,54,23557,,359,,23916,SAC R AT CLARKSBURG,COLEMAN NFH,CA,SAFA,SACR,CenCA,1,3
1,3,2001,2002,20020205,20020205,2,G,H,1.57,54,24566,,523,,25089,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2007,2008,20080303,20080303,3,P,H,1.58,54,24687,126,378,,25191,SAC R RED BLUFF DIV DAM,COLEMAN NFH,CA,SAFA,SACR,CenCA,1,3
1,3,2007,2008,20080303,20080303,3,P,H,1.59,54,25421,,128,,25549,SAC R AT CLARKSBURG,COLEMAN NFH,CA,SAFA,SACR,CenCA,1,3
1,3,2007,2008,20080303,20080303,3,P,H,1.59,54,25734,129,,,25863,SAC R RED BLUFF DIV DAM,COLEMAN NFH,CA,SAFA,SACR,CenCA,1,3
1,3,2001,2002,20020205,20020205,2,G,H,1.57,54,26380,,561,,26941,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2007,2008,20080602,20080612,6,G,H,2.41,54,83661,,255041,803,339505,,TRINITY R HATCHERY,CA,KLTR,TRIN,NorCA_OR,2,3
1,4,1996,1997,19970130,19970312,2,P,H,2.11,55,4553,,165,,4718,SAC R LAKE REDDING PARK,COLEMAN NFH,CA,SAFA,SACR,CenCA,1,4
1,3,2007,2008,20080310,20080310,3,P,H,1.59,55,24055,125,877,,25057,SAC R AT CLARKSBURG,COLEMAN NFH,CA,SAFA,SACR,CenCA,1,3
1,3,2007,2008,20080310,20080310,3,P,H,1.59,55,24953,126,126,,25205,SAC R RED BLUFF DIV DAM,COLEMAN NFH,CA,SAFA,SACR,CenCA,1,3
1,3,2007,2008,20080310,20080310,3,P,H,1.59,55,24853,,769,,25622,SAC R RED BLUFF DIV DAM,COLEMAN NFH,CA,SAFA,SACR,CenCA,1,3
1,3,2006,2007,20070216,20070216,2,G,H,1.64,55,25644,,129,,25773,SAC R AT ISLETON,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2006,2007,20070216,20070216,2,G,H,1.64,55,25881,,130,,26011,SAC R AT ISLETON,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2002,2003,20030220,20030220,2,P,H,2.45,55,50147,,,,50147,SAC R RED BLUFF DIV DAM,COLEMAN NFH,CA,SAFA,SACR,CenCA,1,3
1,3,2004,2005,20050217,20050217,2,G,H,1.6,55,54324,,1109,,55433,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,1,2004,2005,20050218,20050218,2,G,H,1.67,55,57875,,467,,58342,FEATHER AT LIVE OAK,FEATHER R HATCHERY,CA,SAFA,FEA,CenCA,1,1
1,1,2004,2005,20050218,20050218,2,G,H,1.67,55,58230,,470,,58700,FEATHER AT LIVE OAK,FEATHER R HATCHERY,CA,SAFA,FEA,CenCA,1,1
1,1,2004,2005,20050218,20050218,2,G,H,1.67,55,118432,,956,,119388,FEATHER AT LIVE OAK,FEATHER R HATCHERY,CA,SAFA,FEA,CenCA,1,1
1,3,2007,2008,20080602,20080612,6,G,H,2.5,55,88299,,272626,1258,362183,,TRINITY R HATCHERY,CA,KLTR,TRIN,NorCA_OR,2,3
1,3,1997,1998,19980407,19980407,4,S,H,2.01,55,35534,,440845,1870,478249,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,CenCA,1,3
1,3,2005,2006,20060216,20060216,2,G,H,1.51,56,9868,,,,9868,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2005,2006,20060216,20060216,2,G,H,1.51,56,9979,,,,9979,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2005,2006,20060216,20060216,2,G,H,1.51,56,10395,,,,10395,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2005,2006,20060216,20060216,2,G,H,1.51,56,10234,,177,,10411,YOLO BYPASS ELKHORN,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2005,2006,20060216,20060216,2,G,H,1.51,56,10427,,,,10427,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2005,2006,20060216,20060216,2,G,H,1.51,56,10276,,178,,10454,YOLO BYPASS ELKHORN,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2005,2006,20060216,20060216,2,G,H,1.51,56,10557,,,,10557,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2005,2006,20060216,20060216,2,G,H,1.51,56,10732,,186,,10918,YOLO BYPASS ELKHORN,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2005,2006,20060216,20060216,2,G,H,1.51,56,10872,,188,,11060,YOLO BYPASS ELKHORN,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2005,2006,20060216,20060216,2,G,H,1.51,56,11009,,190,,11199,YOLO BYPASS ELKHORN,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2006,2007,20070315,20070315,3,P,H,2.03,56,22756,,948,,23704,SAC R AT CLARKSBURG,COLEMAN NFH,CA,SAFA,SACR,CenCA,1,3
1,3,2005,2006,20060222,20060222,2,G,H,1.51,56,24206,,244,,24450,MOK R LIGHTHOUSE MARINA,FEATHER R HATCHERY,CA,SJOA,MOKE,CenCA,1,3
1,3,2007,2008,20080310,20080310,3,P,H,1.59,56,23733,,989,,24722,SAC R AT CLARKSBURG,COLEMAN NFH,CA,SAFA,SACR,CenCA,1,3
1,3,2001,2002,20020222,20020222,2,G,H,1.69,56,25276,,701,,25977,SAC R AT ISLETON,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2006,2007,20070216,20070216,2,G,H,1.74,56,25875,,130,,26005,MOK R LIGHTHOUSE MARINA,FEATHER R HATCHERY,CA,SJOA,MOKE,CenCA,1,3
1,3,2001,2002,20020222,20020222,2,G,H,1.69,56,25462,,707,,26169,SAC R AT ISLETON,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2006,2007,20070216,20070216,2,G,H,1.74,56,26301,,132,,26433,MOK R LIGHTHOUSE MARINA,FEATHER R HATCHERY,CA,SJOA,MOKE,CenCA,1,3
1,3,2005,2006,20060222,20060222,2,G,H,1.51,56,26933,,272,,27205,SAC R AT ISLETON,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2005,2006,20060222,20060222,2,G,H,1.51,56,27425,,277,,27702,SAC R AT ISLETON,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2005,2006,20060222,20060222,2,G,H,1.51,56,27959,,282,,28241,MOK R LIGHTHOUSE MARINA,FEATHER R HATCHERY,CA,SJOA,MOKE,CenCA,1,3
1,3,1996,1997,19970416,19970416,4,S,H,2.41,56,34416,,1811,,36227,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,CenCA,1,3
1,3,2001,2002,20020402,20020402,4,G,H,1.69,56,44563,,541,,45104,SAC R AT WEST SACRAMENTO,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2001,2002,20020312,20020312,3,P,H,1.88,56,50205,252,,,50457,SAC R AT CLARKSBURG,COLEMAN NFH,CA,SAFA,SACR,CenCA,1,3
1,3,1999,2000,20000222,20000222,2,G,H,1.53,56,52886,,,,52886,YOLO BYPASS ELKHORN,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2004,2005,20050204,20050204,2,G,H,1.7,56,52619,,586,,53205,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2004,2005,20050204,20050204,2,G,H,1.66,56,54365,,1223,,55588,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2012,2013,20130529,20130829,7,G,H,2.59,56,13752,,472,53766,67990,,TRINITY R HATCHERY,CA,KLTR,TRIN,NorCA_OR,2,3
1,3,1999,2000,20000204,20000204,2,G,H,1.51,56,100901,,4810,,105711,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2007,2008,20080602,20080612,6,G,H,2.78,56,89730,,276808,1935,368473,,TRINITY R HATCHERY,CA,KLTR,TRIN,NorCA_OR,2,3
1,3,2007,2008,20080602,20080612,6,G,H,2.89,56,91539,,281422,407,373368,,TRINITY R HATCHERY,CA,KLTR,TRIN,NorCA_OR,2,3
1,3,1997,1998,19980304,19980304,3,S,H,2.25,56,27628,,419542,2080,449250,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,CenCA,1,3
1,3,2011,2012,20120607,20120615,6,G,H,3.04,56,102907,924,357898,,461729,,TRINITY R HATCHERY,CA,KLTR,TRIN,NorCA_OR,2,3
1,3,1996,1997,19970416,19970416,4,S,H,2.41,56,34417,,441308,1811,477536,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,CenCA,1,3
1,3,2006,2007,20070206,20070206,2,G,H,1.83,57,9867,,100,,9967,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2006,2007,20070206,20070206,2,G,H,1.83,57,10054,,102,,10156,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2006,2007,20070206,20070206,2,G,H,1.83,57,10256,,156,,10412,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2006,2007,20070206,20070206,2,G,H,1.83,57,10458,,106,,10564,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2006,2007,20070206,20070206,2,G,H,1.83,57,10570,,161,,10731,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2006,2007,20070206,20070206,2,G,H,1.83,57,10855,,110,,10965,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2006,2007,20070206,20070206,2,G,H,1.83,57,10946,,167,,11113,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2006,2007,20070206,20070206,2,G,H,1.83,57,11053,,112,,11165,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2006,2007,20070315,20070315,3,P,H,1.84,57,25800,130,,,25930,SAC R RED BLUFF DIV DAM,COLEMAN NFH,CA,SAFA,SACR,CenCA,1,3
1,3,2006,2007,20070315,20070315,3,P,H,1.96,57,23745,649,1557,,25951,SAC R RED BLUFF DIV DAM,COLEMAN NFH,CA,SAFA,SACR,CenCA,1,3
1,3,1999,2000,20000222,20000222,2,G,H,1.56,57,27250,,415,,27665,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,1999,2000,20000222,20000222,2,G,H,1.56,57,27302,,416,,27718,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2005,2006,20060601,20060607,6,G,H,2.89,57,10267,,35383,991,46641,,TRINITY R HATCHERY,CA,KLTR,TRIN,NorCA_OR,2,3
1,3,2005,2006,20060601,20060607,6,G,H,2.89,57,10267,,35383,991,46641,TRINITY R HATCHERY,TRINITY R HATCHERY,CA,KLTR,TRIN,NorCA_OR,2,3
1,3,1999,2000,20000307,20000307,3,F,H,1.72,57,47168,,963,,48131,SAC R AT CLARKSBURG,COLEMAN NFH,CA,SAFA,SACR,CenCA,1,3
1,3,1999,2000,20000306,20000306,3,F,H,1.78,57,47098,488,1220,,48806,SAC R BEL RBDD,COLEMAN NFH,CA,SAFA,SACR,CenCA,1,3
1,3,1999,2000,20000314,20000314,3,F,H,2.06,57,46216,,2690,,48906,SAC R AT CLARKSBURG,COLEMAN NFH,CA,SAFA,SACR,CenCA,1,3
1,3,1999,2000,20000313,20000313,3,F,H,1.99,57,48798,246,246,,49290,SAC R BEL RBDD,COLEMAN NFH,CA,SAFA,SACR,CenCA,1,3
1,3,2001,2002,20020311,20020311,3,P,H,1.89,57,48956,1004,251,,50211,SAC R RED BLUFF DIV DAM,COLEMAN NFH,CA,SAFA,SACR,CenCA,1,3
1,3,2002,2003,20030205,20030205,2,G,H,1.89,57,51964,,791,,52755,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2002,2003,20030205,20030205,2,G,H,1.89,57,53133,,267,,53400,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,7,2007,2007,20070521,20070904,7,F,H,1.76,57,68039,,342,,68381,SAC R COLUSA TO RBDD,COLEMAN NFH,CA,SAFA,SACR,CenCa,1,9
1,1,2005,2006,20060509,20060512,5,G,H,1.75,57,70258,,,,70258,FEATHER AT LIVE OAK,FEATHER R HATCHERY,CA,SAFA,FEA,CenCA,1,1
1,1,2005,2006,20060508,20060510,5,G,H,1.75,57,112744,,567,,113311,WICKLAND OIL TERMINAL,FEATHER R HATCHERY,CA,CECA,SFBA,CenCA,1,1
1,1,2005,2006,20060508,20060510,5,G,H,1.75,57,112836,,568,,113404,WICKLAND OIL TERMINAL,FEATHER R HATCHERY,CA,CECA,SFBA,CenCA,1,1
1,1,2005,2006,20060510,20060510,5,G,H,1.75,57,113021,,569,,113590,SACRA.-SAN JOAQ. SYS,FEATHER R HATCHERY,CA,CAGN,CAGNG,CenCA,1,1
1,1,2005,2006,20060509,20060512,5,G,H,1.75,57,113737,,,,113737,FEATHER AT LIVE OAK,FEATHER R HATCHERY,CA,SAFA,FEA,CenCA,1,1
1,1,2005,2006,20060508,20060510,5,G,H,1.75,57,113571,,571,,114142,WICKLAND OIL TERMINAL,FEATHER R HATCHERY,CA,CECA,SFBA,CenCA,1,1
1,1,2005,2006,20060509,20060512,5,G,H,1.75,57,115084,,,,115084,FEATHER AT LIVE OAK,FEATHER R HATCHERY,CA,SAFA,FEA,CenCA,1,1
1,1,2005,2006,20060508,20060512,5,G,H,1.75,57,114181,,1155,,115336,SACRA.-SAN JOAQ. SYS,FEATHER R HATCHERY,CA,CAGN,CAGNG,CenCA,1,1
1,1,2005,2006,20060509,20060511,5,G,H,1.75,57,114452,,1157,,115609,WICKLAND OIL TERMINAL,FEATHER R HATCHERY,CA,CECA,SFBA,CenCA,1,1
1,1,2005,2006,20060509,20060515,5,G,H,1.75,57,115134,,579,,115713,SACRA.-SAN JOAQ. SYS,FEATHER R HATCHERY,CA,CAGN,CAGNG,CenCA,1,1
1,1,2005,2006,20060509,20060512,5,G,H,1.75,57,116130,,,,116130,FEATHER AT LIVE OAK,FEATHER R HATCHERY,CA,SAFA,FEA,CenCA,1,1
1,1,2005,2006,20060509,20060515,5,G,H,1.75,57,116284,,,,116284,FEATHER AT LIVE OAK,FEATHER R HATCHERY,CA,SAFA,FEA,CenCA,1,1
1,1,2005,2006,20060508,20060511,5,G,H,1.75,57,115394,,1072,,116466,SACRA.-SAN JOAQ. SYS,FEATHER R HATCHERY,CA,CAGN,CAGNG,CenCA,1,1
1,1,2005,2006,20060508,20060510,5,G,H,1.75,57,116909,,,,116909,WICKLAND OIL TERMINAL,FEATHER R HATCHERY,CA,CECA,SFBA,CenCA,1,1
1,1,2005,2006,20060509,20060515,5,G,H,1.75,57,119040,,,,119040,SACRA.-SAN JOAQ. SYS,FEATHER R HATCHERY,CA,CAGN,CAGNG,CenCA,1,1
1,1,2005,2006,20060509,20060515,5,G,H,1.75,57,119534,,,,119534,WICKLAND OIL TERMINAL,FEATHER R HATCHERY,CA,CECA,SFBA,CenCA,1,1
1,1,1993,1994,19940512,19940523,5,G,H,4.54,57,159348,,2978,3144,165470,,WHITE RIVER HATCHERY,WA,MPS,PUYA,S_SEA,5,1
1,7,1996,1997,19970407,19970407,4,G,H,1.51,57,199195,,223272,933,423400,YAKIMA R-LOW 37.0002,PROSSER HATCHERY,WA,UPCR,YAKI,CR,3,9
1,3,1997,1998,19980423,19980423,4,S,H,2.17,57,34922,,614145,2629,651696,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,CenCA,1,3
1,3,2005,2006,20060307,20060307,3,G,H,1.67,58,9509,,96,,9605,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2005,2006,20060307,20060307,3,G,H,1.67,58,10022,,101,,10123,YOLO BYPASS ELKHORN,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2005,2006,20060307,20060307,3,G,H,1.67,58,10396,,105,,10501,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2005,2006,20060307,20060307,3,G,H,1.67,58,10577,,107,,10684,YOLO BYPASS ELKHORN,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2005,2006,20060307,20060307,3,G,H,1.67,58,10623,,107,,10730,YOLO BYPASS ELKHORN,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,1983,1984,19840522,19840522,5,G,H,1.51,58,8796,,1126,1015,10937,,SPROWEL CREEK PONDS,CA,NOCA,MAEL,NorCA_OR,2,3
1,3,2005,2006,20060307,20060307,3,G,H,1.67,58,10894,,110,,11004,YOLO BYPASS ELKHORN,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2005,2006,20060307,20060307,3,G,H,1.67,58,10901,,110,,11011,YOLO BYPASS ELKHORN,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2005,2006,20060307,20060307,3,G,H,1.67,58,11036,,111,,11147,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2005,2006,20060307,20060307,3,G,H,1.67,58,11196,,113,,11309,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2008,2009,20090429,20090820,6,G,H,5.28,58,2915,,31,8837,11783,,TRINITY R HATCHERY,CA,KLTR,TRIN,NorCA_OR,2,3
1,3,2005,2006,20060307,20060307,3,G,H,1.67,58,11737,,119,,11856,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2006,2007,20070315,20070315,3,P,H,2.03,58,24560,,,,24560,SAC R AT CLARKSBURG,COLEMAN NFH,CA,SAFA,SACR,CenCA,1,3
1,3,2006,2007,20070322,20070322,3,P,H,2.05,58,24164,,1272,,25436,SAC R RED BLUFF DIV DAM,COLEMAN NFH,CA,SAFA,SACR,CenCA,1,3
1,3,2002,2003,20030224,20030224,2,G,H,2.18,58,24813,,1306,,26119,MOK R LIGHTHOUSE MARINA,FEATHER R HATCHERY,CA,SJOA,MOKE,CenCA,1,3
1,3,2002,2003,20030224,20030224,2,G,H,2.18,58,25025,,1317,,26342,MOK R LIGHTHOUSE MARINA,FEATHER R HATCHERY,CA,SJOA,MOKE,CenCA,1,3
1,3,2005,2006,20060308,20060308,3,G,H,1.67,58,27688,,280,,27968,SAC R AT VIERRA'S RESORT,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2005,2006,20060308,20060308,3,G,H,1.67,58,28083,,284,,28367,SAC R AT VIERRA'S RESORT,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,1,2013,2014,20140314,20140626,5,G,H,1.83,58,8474,,112,26864,35450,,TRINITY R HATCHERY,CA,KLTR,TRIN,NorCA_OR,2,1
1,1,2013,2014,20140314,20140626,5,G,H,1.83,58,10065,,133,31905,42103,,TRINITY R HATCHERY,CA,KLTR,TRIN,NorCA_OR,2,1
1,3,1992,1993,19930407,19930415,4,G,H,2.47,58,53066,,2416,,55482,BENICIA,FEATHER R HATCHERY,CA,CECA,SFBA,CenCA,1,3
1,1,1985,1986,19860606,19860606,6,S,H,6.47,58,58724,,176,,58900,,MARBLEMOUNT HATCHERY,WA,SKAG,UPSK,S_SEA,5,1
1,3,2008,2009,20090429,20090820,6,G,H,5.28,58,17618,,187,53417,71222,,TRINITY R HATCHERY,CA,KLTR,TRIN,NorCA_OR,2,3
1,3,2011,2012,20120601,20120615,6,G,H,2.71,58,86357,899,6164,344257,437677,,TRINITY R HATCHERY,CA,KLTR,TRIN,NorCA_OR,2,3
1,3,1997,1998,19980304,19980304,3,S,H,2.35,58,32198,,411186,5682,449066,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,CenCA,1,3
1,3,1997,1998,19980306,19980306,3,S,H,2.25,58,36747,,417879,1136,455762,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,CenCA,1,3
1,3,2001,2002,20020221,20020221,2,G,H,1.99,59,8751,,44,,8795,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2001,2002,20020221,20020221,2,G,H,1.99,59,8937,,207,,9144,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2000,2001,20010227,20010227,2,G,H,1.74,59,8921,,276,,9197,YOLO BYPASS ELKHORN,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2000,2001,20010215,20010215,2,G,H,1.74,59,9000,,399,,9399,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2000,2001,20010227,20010227,2,G,H,1.74,59,9134,,283,,9417,YOLO BYPASS ELKHORN,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2000,2001,20010215,20010215,2,G,H,1.74,59,9166,,362,,9528,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2000,2001,20010215,20010215,2,G,H,1.74,59,9149,,405,,9554,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2000,2001,20010227,20010227,2,G,H,1.74,59,9544,,145,,9689,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2001,2002,20020221,20020221,2,G,H,1.99,59,9652,,48,,9700,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2000,2001,20010215,20010215,2,G,H,1.74,59,9359,,414,,9773,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2000,2001,20010215,20010215,2,G,H,1.74,59,9419,,372,,9791,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2000,2001,20010215,20010215,2,G,H,1.74,59,9448,,373,,9821,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2001,2002,20020221,20020221,2,G,H,1.99,59,9664,,224,,9888,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2000,2001,20010227,20010227,2,G,H,1.74,59,9745,,145,,9890,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2000,2001,20010215,20010215,2,G,H,1.74,59,9526,,376,,9902,YOLO BYPASS,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2000,2001,20010215,20010215,2,G,H,1.74,59,9507,,421,,9928,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2000,2001,20010215,20010215,2,G,H,1.74,59,9508,,421,,9929,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2000,2001,20010217,20010227,2,G,H,1.74,59,9806,,149,,9955,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
1,3,2000,2001,20010227,20010227,2,G,H,1.74,59,9915,,151,,10066,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,CA,SAFA,SACR,CenCA,1,3
