species,run,first_release_date,last_release_date,year,mon1,mon2,day1,day2,total,len_num,wt_len,release_stage,avg_length,cwt_1st_mark,cwt_1st_mark_count,cwt_2nd_mark,cwt_2nd_mark_count,non_cwt_1st_mark,non_cwt_1st_mark_count,non_cwt_2nd_mark,non_cwt_2nd_mark_count,release_location_name,release_location_state,areaName,area
1,2,19900528,19900530,1990,5,5,28,30,129330,129330,11381040,S,88,5000,30681,,,0,88276,5000,373,R-Puntledge R Up,BC,Salish,5
1,2,199104,19910409,1991,4,4,,9,44031,0,0,Y,,5000,33827,,,5000,204,,,R-Eagle R,BC,Salish,5
1,3,19900524,19900524,1990,5,5,24,24,605934,605934,48474720,S,80,5000,41370,,,0,553486,5000,1078,R-Indian Arm,BC,Salish,5
1,3,19900606,19900606,1990,6,6,6,6,407407,407407,29333304,S,72,5000,44021,,,0,352533,5000,853,R-Indian Arm,BC,Salish,5
1,2,19900518,19900518,1990,5,5,18,18,154890,154890,12081420,S,78,5000,49868,,,0,94771,5000,251,R-Clearwater R Low,BC,Salish,5
1,2,19920319,19920502,1992,3,5,19,2,20484,0,0,S,,5000,9829,,,0,606,5000,49,R-Stuart Lk,BC,Salish,5
1,3,19900606,19900606,1990,6,6,6,6,54417,54417,4462194,S,82,5000,9300,,,0,34984,5000,133,R-Deep Cv,BC,Salish,5
1,3,19900412,19900412,1990,4,4,12,12,33312,0,0,S,,5000,28312,,,,,,,R-Cowichan R,BC,Salish,5
1,3,19900412,19900412,1990,4,4,12,12,31218,0,0,S,,5000,26218,,,,,,,R-Cowichan R,BC,Salish,5
1,3,19900517,19900611,1990,5,6,17,11,331565,331565,25530505,S,77,5000,26947,,,0,294510,5000,108,R-Big Qualicum R,BC,Salish,5
1,3,19900525,19900626,1990,5,6,25,26,1117791,1117791,89423280,S,80,5000,26097,,,0,1080887,5000,807,R-Big Qualicum R,BC,Salish,5
1,3,19900525,19900626,1990,5,6,25,26,1136995,1136995,90959600,S,80,5000,26556,,,0,1099898,5000,541,R-Big Qualicum R,BC,Salish,5
1,3,199105,19910509,1991,5,5,,9,226107,226107,20349630,S,90,5000,26953,,,0,189093,5000,61,R-Quinsam R,BC,Salish,5
1,3,199105,19910509,1991,5,5,,9,466930,466930,41089840,S,88,5000,26752,,,0,430026,5000,152,R-Quinsam R,BC,Salish,5
1,3,199105,19910509,1991,5,5,,9,242453,242453,22063223,S,91,5000,26658,,,0,205719,5000,76,R-Quinsam R,BC,Salish,5
1,3,199105,19910509,1991,5,5,,9,239390,239390,21066320,S,88,5000,25870,,,0,203351,5000,169,R-Quinsam R,BC,Salish,5
1,2,19910503,19910505,1991,5,5,3,5,41079,0,0,S,,5000,26353,,,0,4188,5000,538,R-Stuart R,BC,Salish,5
1,1,19920428,19920428,1992,4,4,28,28,16540,0,0,Y,,5000,7888,,,0,3652,,,R-Deadman R,BC,Salish,5
1,3,19920525,19920525,1992,5,5,25,25,76934,0,0,S,,5000,21302,,,0,50632,,,R-Lang Cr,BC,Salish,5
1,3,19920525,19920525,1992,5,5,25,25,77161,0,0,S,,5000,21528,,,0,50633,,,R-Lang Cr,BC,Salish,5
1,3,19920625,19920625,1992,6,6,25,25,46051,0,0,S,,5000,21277,,,0,19774,,,R-Maclean Bay,BC,Salish,5
1,3,19920625,19920625,1992,6,6,25,25,46371,0,0,S,,5000,21597,,,0,19774,,,R-Maclean Bay,BC,Salish,5
1,3,19900608,19900612,1990,6,6,8,12,33955,0,0,S,,5000,27486,,,0,1469,,,R-Woss Lk,BC,Salish,5
1,3,19900523,19900529,1990,5,5,23,29,80357,0,0,S,,5000,26985,,,0,48372,,,R-Lang Cr,BC,Salish,5
1,3,19900523,19900529,1990,5,5,23,29,79608,0,0,S,,5000,26236,,,0,48372,,,R-Lang Cr,BC,Salish,5
1,3,19900514,19900516,1990,5,5,14,16,51973,0,0,S,,5000,26596,,,0,14834,5000,543,R-MacBlo/English Ch,BC,Salish,5
1,3,19900514,19900516,1990,5,5,14,16,51708,0,0,S,,5000,26338,,,0,14833,5000,537,R-MacBlo/English Ch,BC,Salish,5
1,3,19900514,19900518,1990,5,5,14,18,51319,0,0,S,,5000,25956,,,0,14833,5000,530,R-MacBlo/English Ch,BC,Salish,5
1,3,19900514,19900524,1990,5,5,14,24,72718,0,0,S,,5000,26227,,,0,35956,5000,535,R-Englishman R,BC,Salish,5
1,3,19900514,19900525,1990,5,5,14,25,72282,0,0,S,,5000,25799,,,0,35957,5000,526,R-Englishman R,BC,Salish,5
1,3,19900616,19900616,1990,6,6,16,16,36439,0,0,F,,5000,25910,,,5000,529,,,R-Jitco Cr,BC,Salish,5
1,3,19900616,19900616,1990,6,6,16,16,31525,0,0,F,,5000,26525,,,,,,,R-Jitco Cr,BC,Salish,5
1,3,19900716,19900716,1990,7,7,16,16,37732,0,0,S,,5000,25227,,,0,2250,5000,255,R-Jitco Cr,BC,Salish,5
1,3,19900622,19900703,1990,6,7,22,3,85044,0,0,S,,5000,24327,,,0,55717,,,R-Maclean Bay,BC,Salish,5
1,3,19900713,19900713,1990,7,7,13,13,35533,0,0,S,,5000,25278,,,5000,255,,,R-Maclean Bay,BC,Salish,5
1,3,19900723,19900723,1990,7,7,23,23,41864,0,0,S,,5000,25713,,,0,5627,5000,524,R-Maclean Bay,BC,Salish,5
1,3,19910413,19910413,1991,4,4,13,13,25000,0,0,Y,,5000,5000,,,0,15000,,,R-Oyster R,BC,Salish,5
1,2,19910503,19910505,1991,5,5,3,5,36078,0,0,S,,5000,26889,,,0,4189,,,R-Stuart R,BC,Salish,5
1,2,19910503,19910505,1991,5,5,3,5,34298,0,0,S,,5000,25110,,,0,4188,,,R-Stuart R,BC,Salish,5
1,2,199104,19910424,1991,4,4,,24,62551,62551,4190917,F,67,5000,26971,,,0,25472,5000,108,R-Tenderfoot Lk,BC,Salish,5
1,2,199104,19910424,1991,4,4,,24,60939,60939,4082913,F,67,5000,25365,,,0,25472,5000,102,R-Tenderfoot Lk,BC,Salish,5
1,2,199105,19910509,1991,5,5,,9,62123,62123,4534979,S,73,5000,25965,,,0,26054,5000,104,R-Tenderfoot Lk,BC,Salish,5
1,2,199105,19910509,1991,5,5,,9,62231,62231,4542863,S,73,5000,26072,,,0,26054,5000,105,R-Tenderfoot Lk,BC,Salish,5
1,3,19910517,19910517,1991,5,5,17,17,31389,0,0,S,,5000,26389,,,,,,,R-Nanaimo R,BC,Salish,5
1,3,19910510,19910510,1991,5,5,10,10,32006,32006,2560480,S,80,5000,27006,,,,,,,R-Nanaimo R,BC,Salish,5
1,3,19910531,19910531,1991,5,5,31,31,31199,0,0,S,,5000,26199,,,,,,,R-Nanaimo R,BC,Salish,5
1,3,19910525,19910525,1991,5,5,25,25,98600,0,0,S,,5000,26024,,,0,62045,5000,531,R-Reed Point,BC,Salish,5
1,3,19910530,19910530,1991,5,5,30,30,28784,0,0,S,,5000,18408,,,5000,376,,,R-Buntzen Bay,BC,Salish,5
1,2,199106,19910627,1991,6,6,,27,43070,43070,4350070,S,101,5000,24416,,,0,8407,5000,247,R-Clearwater R Up,BC,Salish,5
1,2,199106,19910627,1991,6,6,,27,44310,44310,4475310,S,101,5000,25331,,,0,8723,5000,256,R-Clearwater R Up,BC,Salish,5
1,2,199105,19910516,1991,5,5,,16,44404,44404,4351592,S,98,5000,24536,,,0,9620,5000,248,R-Clearwater R Up,BC,Salish,5
1,2,199105,19910516,1991,5,5,,16,45546,45546,3552588,S,78,5000,25351,,,0,9939,5000,256,R-Clearwater R Up,BC,Salish,5
1,3,19910607,19910607,1991,6,6,7,7,51319,0,0,S,,5000,26794,,,0,13978,5000,547,R-Sliammon R,BC,Salish,5
1,3,19910607,19910607,1991,6,6,7,7,51360,0,0,S,,5000,27245,,,0,13978,5000,137,R-Sliammon R,BC,Salish,5
1,3,19910607,19910607,1991,6,6,7,7,50841,0,0,S,,5000,26729,,,0,13977,5000,135,R-Sliammon R,BC,Salish,5
1,2,19920319,19920502,1992,3,5,19,2,31765,0,0,S,,5000,25219,,,0,1546,,,R-Stuart Lk,BC,Salish,5
1,2,19920319,19920502,1992,3,5,19,2,31578,0,0,S,,5000,25042,,,0,1536,,,R-Stuart Lk,BC,Salish,5
1,2,19920319,19920502,1992,3,5,19,2,36848,0,0,S,,5000,25171,,,0,1551,5000,126,R-Stuart Lk,BC,Salish,5
1,3,199205,19920507,1992,5,5,,7,85302,85302,7250670,S,85,5000,24825,,,0,50226,5000,251,R-Chemainus R,BC,Salish,5
1,3,199205,19920521,1992,5,5,,21,92881,92881,7894885,S,85,5000,24823,,,0,57680,5000,378,R-Chemainus R,BC,Salish,5
1,3,199206,19920602,1992,6,6,,2,96455,96455,8680950,S,90,5000,25296,,,0,66159,,,R-Chemainus R,BC,Salish,5
1,3,19910602,19910602,1991,6,6,2,2,186532,0,0,S,,5000,25818,,,0,149915,5000,799,R-Horseshoe Bay,BC,Salish,5
1,3,19910526,19910612,1991,5,6,26,12,357879,357879,28988199,S,81,5000,27244,,,0,319792,5000,843,R-Big Qualicum R,BC,Salish,5
1,3,19910526,19910612,1991,5,6,26,12,354839,354839,28741959,S,81,5000,27006,,,0,316998,5000,835,R-Big Qualicum R,BC,Salish,5
1,3,19910604,19910614,1991,6,6,4,14,559746,559746,46458918,S,83,5000,27305,,,0,521596,5000,845,R-Big Qualicum R,BC,Salish,5
1,3,19910604,19910614,1991,6,6,4,14,557127,557127,46241541,S,83,5000,27175,,,0,519112,5000,840,R-Big Qualicum R,BC,Salish,5
1,3,19910612,19910612,1991,6,6,12,12,32445,0,0,S,,5000,27445,,,,,,,R-Woss Lk,BC,Salish,5
1,3,19910613,19910613,1991,6,6,13,13,37773,0,0,S,,5000,27634,,,5000,139,,,R-Nimpkish Lk,BC,Salish,5
1,3,19910618,19910618,1991,6,6,18,18,37904,0,0,S,,5000,27764,,,5000,140,,,R-Nimpkish Lk,BC,Salish,5
1,3,19910618,19910618,1991,6,6,18,18,53751,0,0,S,,5000,26810,,,0,21941,,,R-Nimpkish R Low,BC,Salish,5
1,1,19920410,19920410,1992,4,4,10,10,33558,0,0,Y,,5000,27839,,,0,719,,,R-Dome Cr,BC,Salish,5
1,1,19920410,19920410,1992,4,4,10,10,34068,0,0,Y,,5000,28349,,,0,719,,,R-Dome Cr,BC,Salish,5
1,3,19920513,19920513,1992,5,5,13,13,326126,326126,31308096,S,96,5000,24770,,,0,291232,5000,124,R-Discovery Pass,BC,Salish,5
1,3,19920513,19920513,1992,5,5,13,13,633650,633650,61464050,S,97,5000,24661,,,0,598873,5000,116,R-Discovery Pass,BC,Salish,5
1,3,19920514,19920514,1992,5,5,14,14,217158,217158,21498642,S,99,5000,20328,,,0,186711,5000,119,R-Drew Hb,BC,Salish,5
1,3,199204,19920426,1992,4,4,,26,561333,561333,47151972,S,84,5000,24593,,,0,526391,5000,349,R-Quinsam R,BC,Salish,5
1,3,19920514,19920604,1992,5,6,14,4,517131,517131,43439004,S,84,5000,28249,,,0,478769,5000,113,R-Big Qualicum R,BC,Salish,5
1,3,19920514,19920604,1992,5,6,14,4,492870,492870,41401080,S,84,5000,26896,,,0,455839,5000,135,R-Big Qualicum R,BC,Salish,5
1,3,19920519,19920703,1992,5,7,19,3,1295346,1295346,99741642,S,77,5000,26095,,,0,1258961,5000,290,R-Big Qualicum R,BC,Salish,5
1,3,19920519,19920703,1992,5,7,19,3,1322445,1322445,101828265,S,77,5000,26649,,,0,1285689,5000,107,R-Big Qualicum R,BC,Salish,5
1,3,19910522,19910522,1991,5,5,22,22,275811,275811,20410014,S,74,5000,20433,,,0,244882,5000,496,R-Indian Arm,BC,Salish,5
1,3,19910522,19910522,1991,5,5,22,22,275640,275640,21499920,S,78,5000,19979,,,0,244867,5000,794,R-Indian Arm,BC,Salish,5
1,3,19910522,19910522,1991,5,5,22,22,196587,196587,14940612,S,76,5000,20830,,,0,165405,5000,352,R-Indian Arm,BC,Salish,5
1,3,19910522,19910522,1991,5,5,22,22,196462,196462,14931112,S,76,5000,20933,,,0,165405,5000,124,R-Indian Arm,BC,Salish,5
1,2,19910509,19910509,1991,5,5,9,9,61589,61589,5604599,S,91,5000,26159,,,0,25325,5000,105,R-Porteau Cv,BC,Salish,5
1,2,19910424,19910424,1991,4,4,24,24,56347,56347,4733148,S,84,5000,25636,,,0,20608,5000,103,R-Porteau Cv,BC,Salish,5
1,2,19910424,19910424,1991,4,4,24,24,56276,56276,4727184,S,84,5000,25566,,,0,20607,5000,103,R-Porteau Cv,BC,Salish,5
1,2,19910509,19910509,1991,5,5,9,9,60514,60514,5506774,S,91,5000,25089,,,0,25324,5000,101,R-Porteau Cv,BC,Salish,5
1,3,19910514,19910514,1991,5,5,14,14,224338,224338,19517406,S,87,5000,26887,,,0,187042,5000,409,R-Deep Cv,BC,Salish,5
1,3,19910514,19910514,1991,5,5,14,14,196400,196400,17676000,S,90,5000,26172,,,0,160017,5000,211,R-Deep Cv,BC,Salish,5
1,3,19910529,19910529,1991,5,5,29,29,219898,219898,20230616,S,92,5000,24869,,,0,184263,5000,766,R-Deep Cv,BC,Salish,5
1,3,19910529,19910529,1991,5,5,29,29,201184,201184,18911296,S,94,5000,25649,,,0,164962,5000,573,R-Deep Cv,BC,Salish,5
1,2,199105,19910516,1991,5,5,,16,93006,0,0,F,,5000,26518,,,0,56382,5000,106,R-Eagle R,BC,Salish,5
1,2,199105,19910516,1991,5,5,,16,93159,0,0,F,,5000,26670,,,0,56382,5000,107,R-Eagle R,BC,Salish,5
1,2,199105,19910517,1991,5,5,,17,92993,0,0,F,,5000,26505,,,0,56382,5000,106,R-Eagle R,BC,Salish,5
1,2,199105,19910516,1991,5,5,,16,92384,0,0,F,,5000,25898,,,0,56382,5000,104,R-Eagle R,BC,Salish,5
1,2,199105,19910517,1991,5,5,,17,92948,0,0,F,,5000,26460,,,0,56382,5000,106,R-Eagle R,BC,Salish,5
1,2,199105,19910516,1991,5,5,,16,90515,0,0,F,,5000,24036,,,0,56382,5000,97,R-Eagle R,BC,Salish,5
1,1,199105,19910514,1991,5,5,,14,196025,0,0,S,,5000,26721,,,0,159250,5000,54,R-Salmon R/TOMF,BC,Salish,5
1,3,19910425,19910429,1991,4,4,25,29,533459,533459,43210179,S,81,5000,26509,,,0,496754,5000,196,R-Quinsam R,BC,Salish,5
1,3,199104,19910419,1991,4,4,,19,369229,369229,27692175,S,75,5000,26602,,,0,332402,5000,225,R-Quinsam R,BC,Salish,5
1,3,199105,19910502,1991,5,5,,2,362439,362439,30807315,S,85,5000,26384,,,0,331055,,,R-Quinsam R,BC,Salish,5
1,3,199105,19910516,1991,5,5,,16,356999,356999,32129910,S,90,5000,26502,,,0,320355,5000,142,R-Quinsam R,BC,Salish,5
1,3,199105,19910507,1991,5,5,,7,55807,55807,4911016,S,88,5000,24995,,,0,25812,,,R-Chemainus R,BC,Salish,5
1,3,199105,19910521,1991,5,5,,21,56099,56099,5105009,S,91,5000,24270,,,0,26829,,,R-Chemainus R,BC,Salish,5
1,3,199105,19910530,1991,5,5,,30,67821,67821,6171711,S,91,5000,25094,,,0,37727,,,R-Chemainus R,BC,Salish,5
1,1,19910703,19910703,1991,7,7,3,3,49240,49240,3446800,S,70,5000,25197,,,0,19043,,,R-Birkenhead R,BC,Salish,5
1,2,19910514,19910529,1991,5,5,14,29,70172,70172,6947028,S,99,5000,26565,,,0,33257,5000,350,R-Deep Cv,BC,Salish,5
1,2,19910514,19910529,1991,5,5,14,29,70074,70074,6937326,S,99,5000,26522,,,0,33203,5000,349,R-Deep Cv,BC,Salish,5
1,2,199110,19911003,1991,10,10,,3,55197,55197,5188518,F,94,5000,50197,,,,,,,R-Quesnel Lk,BC,Salish,5
1,2,199110,19911003,1991,10,10,,3,60265,60265,5966235,F,99,5000,50114,,,5000,151,,,R-Quesnel R,BC,Salish,5
1,1,199107,19910703,1991,7,7,,3,53117,53117,5471051,S,103,5000,42686,,,5000,431,,,R-Birkenhead R,BC,Salish,5
1,2,199105,19910503,1991,5,5,,3,78934,78934,7182994,S,91,5000,52337,,,0,15255,5000,1342,R-Pitt R Up,BC,Salish,5
1,2,199107,19910713,1991,7,7,,13,60912,60912,6213024,S,102,5000,50120,,,5000,792,,,R-Pitt R Up,BC,Salish,5
1,2,199104,19910419,1991,4,4,,19,444381,444381,36883623,S,83,5000,50279,,,0,389102,,,R-Shuswap R Middle,BC,Salish,5
1,2,199105,19910515,1991,5,5,,15,445502,445502,42322690,S,95,5000,50529,,,0,389973,,,R-Shuswap R Middle,BC,Salish,5
1,2,19910514,19910515,1991,5,5,14,15,92005,92005,7728420,S,84,5000,47161,,,0,34694,5000,150,R-Shuswap R Low,BC,Salish,5
1,2,199105,19910509,1991,5,5,,9,148682,148682,11002468,S,74,5000,49183,,,0,86136,5000,3363,R-Mamquam R,BC,Salish,5
1,2,199105,19910518,1991,5,5,,18,170385,0,0,F,,5000,54447,,,0,105719,5000,219,R-Eagle R,BC,Salish,5
1,1,199105,19910515,1991,5,5,,15,157584,0,0,S,,5000,55823,,,0,91649,5000,112,R-Salmon R/TOMF,BC,Salish,5
1,1,199105,19910515,1991,5,5,,15,156874,0,0,S,,5000,55116,,,0,91648,5000,110,R-Salmon R/TOMF,BC,Salish,5
1,2,199106,19910614,1991,6,6,,14,112527,112527,10014903,S,89,5000,51520,,,0,50800,5000,207,R-Tenderfoot Lk,BC,Salish,5
1,2,19920506,19920506,1992,5,5,6,6,217652,217652,17194508,S,79,5000,53340,,,0,151740,5000,2572,R-Porteau Cv,BC,Salish,5
1,2,199107,19910711,1991,7,7,,11,78860,0,0,S,,5000,49554,,,0,18805,5000,501,R-Clearwater R Up,BC,Salish,5
1,3,19910423,19910429,1991,4,4,23,29,1207015,1207015,67592840,F,56,5000,49040,,,0,1143941,5000,4034,R-Chehalis R,BC,Salish,5
1,3,19910506,19910510,1991,5,5,6,10,1093795,1093795,57971135,F,53,5000,53195,,,0,1030295,5000,305,R-Chehalis R,BC,Salish,5
1,1,19910503,19910510,1991,5,5,3,10,141150,141150,11997750,S,85,5000,75044,,,0,55880,5000,226,R-Nicola R,BC,Salish,5
1,1,19910709,19910711,1991,7,7,9,11,143950,143950,16554250,S,115,5000,71278,,,0,60397,5000,2275,R-Nicola R,BC,Salish,5
1,1,19910422,19910424,1991,4,4,22,24,100900,100900,7769300,S,77,5000,75359,,,0,15314,5000,227,R-Bonaparte R,BC,Salish,5
1,2,199105,19910516,1991,5,5,,16,116390,116390,10475100,S,90,5000,74440,,,0,31198,5000,752,R-Raft R,BC,Salish,5
1,2,19910712,19910713,1991,7,7,12,13,119240,119240,13474120,S,113,5000,74486,,,0,34002,5000,752,R-Raft R,BC,Salish,5
1,2,199107,19910719,1991,7,7,,19,84985,84985,7818620,S,92,5000,74535,,,5000,450,,,R-Quesnel R,BC,Salish,5
1,3,19910527,19910527,1991,5,5,27,27,149525,149525,12859150,S,86,5000,42241,,,0,96857,5000,427,R-Maclean Bay,BC,Salish,5
1,2,198902,19890224,1989,2,2,,24,42965,0,0,Y,,5000,37965,,,,,,,R-Eagle R,BC,Salish,5
1,2,198904,19890417,1989,4,4,,17,47480,0,0,Y,,5000,37026,,,5000,454,,,R-Eagle R,BC,Salish,5
1,2,198903,19890321,1989,3,3,,21,42676,0,0,Y,,5000,37676,,,,,,,R-Eagle R,BC,Salish,5
1,3,19890422,19890422,1989,4,4,22,22,111248,0,0,S,,5000,19668,,,0,80905,5000,675,R-Deep Cv,BC,Salish,5
1,3,19890426,19890426,1989,4,4,26,26,111271,0,0,S,,5000,19976,,,0,80690,5000,605,R-Deep Cv,BC,Salish,5
1,3,19890503,19890503,1989,5,5,3,3,111570,0,0,S,,5000,19955,,,0,81464,5000,151,R-Deep Cv,BC,Salish,5
1,3,19890509,19890509,1989,5,5,9,9,111340,0,0,S,,5000,20266,,,0,80844,5000,230,R-Deep Cv,BC,Salish,5
1,3,19890513,19890513,1989,5,5,13,13,105746,0,0,S,,5000,20844,,,0,74472,5000,430,R-Deep Cv,BC,Salish,5
1,3,19890517,19890517,1989,5,5,17,17,98940,0,0,S,,5000,20989,,,0,67794,5000,157,R-Deep Cv,BC,Salish,5
1,3,19890524,19890524,1989,5,5,24,24,105736,0,0,S,,5000,21074,,,0,74348,5000,314,R-Deep Cv,BC,Salish,5
1,3,19890628,19890628,1989,6,6,28,28,14903,0,0,S,,5000,9749,,,0,154,,,R-Goldstream Est,BC,Salish,5
1,3,198905,19890504,1989,5,5,,4,114587,114587,10198243,S,89,5000,24743,,,0,79594,5000,250,R-Chemainus R,BC,Salish,5
1,3,198905,19890517,1989,5,5,,17,108173,108173,9951916,S,92,5000,25273,,,0,72773,5000,127,R-Chemainus R,BC,Salish,5
1,1,198904,19890417,1989,4,4,,17,35839,35839,2759603,S,77,5000,25735,,,5000,104,,,R-Nicola R,BC,Salish,5
1,3,198904,19890428,1989,4,4,,28,35243,0,0,S,,5000,25117,,,5000,126,,,R-Cowichan R,BC,Salish,5
1,3,19890704,19890707,1989,7,7,4,7,51028,0,0,S,,5000,21269,,,0,24759,,,R-Maclean Bay,BC,Salish,5
1,3,19890721,19890721,1989,7,7,21,21,24118,0,0,S,,5000,19118,,,,,,,R-Maclean Bay,BC,Salish,5
1,3,19890714,19890714,1989,7,7,14,14,25257,0,0,S,,5000,20257,,,,,,,R-Maclean Bay,BC,Salish,5
1,3,19890704,19890706,1989,7,7,4,6,47431,0,0,S,,5000,27024,,,0,15407,,,R-Salmon R/JNST,BC,Salish,5
1,3,19890704,19890706,1989,7,7,4,6,52694,0,0,S,,5000,27013,,,0,15408,5000,273,R-Salmon R/JNST,BC,Salish,5
1,3,198905,19890521,1989,5,5,,21,59768,0,0,S,,5000,26595,,,0,28173,,,R-Cowichan R,BC,Salish,5
1,3,198905,19890521,1989,5,5,,21,59154,0,0,S,,5000,25982,,,0,28172,,,R-Cowichan R,BC,Salish,5
1,3,198904,19890428,1989,4,4,,28,34894,0,0,S,,5000,23058,,,5000,1836,,,R-Cowichan R,BC,Salish,5
1,3,198904,19890428,1989,4,4,,28,31821,0,0,S,,5000,26821,,,,,,,R-Cowichan R,BC,Salish,5
1,3,198904,19890428,1989,4,4,,28,38175,0,0,S,,5000,27611,,,5000,564,,,R-Cowichan R,BC,Salish,5
1,1,198904,19890411,1989,4,4,,11,16050,0,0,Y,,5000,10594,,,0,456,,,R-Dome Cr,BC,Salish,5
1,1,198904,19890411,1989,4,4,,11,16086,0,0,Y,,5000,10629,,,0,457,,,R-Dome Cr,BC,Salish,5
1,3,19890328,19890605,1989,3,6,28,5,15520,0,0,Y,,5000,5470,,,5000,50,,,R-Jitco Cr,BC,Salish,5
1,3,19890530,19890530,1989,5,5,30,30,111509,0,0,S,,5000,21231,,,0,80165,5000,113,R-Deep Cv,BC,Salish,5
1,3,19890603,19890603,1989,6,6,3,3,88871,0,0,S,,5000,21578,,,0,57145,5000,148,R-Deep Cv,BC,Salish,5
1,3,19890607,19890607,1989,6,6,7,7,105370,0,0,S,,5000,21124,,,0,74180,5000,66,R-Deep Cv,BC,Salish,5
1,1,198904,19890411,1989,4,4,,11,16101,0,0,Y,,5000,10644,,,0,457,,,R-Dome Cr,BC,Salish,5
1,1,198904,19890411,1989,4,4,,11,16191,0,0,Y,,5000,10734,,,0,457,,,R-Dome Cr,BC,Salish,5
1,1,198904,19890411,1989,4,4,,11,15862,0,0,Y,,5000,10406,,,0,456,,,R-Dome Cr,BC,Salish,5
1,1,199004,19900410,1990,4,4,,10,16182,0,0,Y,,5000,10494,,,0,688,,,R-Dome Cr,BC,Salish,5
1,1,199004,19900410,1990,4,4,,10,16005,0,0,Y,,5000,10318,,,0,687,,,R-Dome Cr,BC,Salish,5
1,1,199004,19900410,1990,4,4,,10,16058,0,0,Y,,5000,10371,,,0,687,,,R-Dome Cr,BC,Salish,5
1,1,199004,19900410,1990,4,4,,10,16159,0,0,Y,,5000,10472,,,0,687,,,R-Dome Cr,BC,Salish,5
1,1,199004,19900410,1990,4,4,,10,15838,0,0,Y,,5000,10151,,,0,687,,,R-Dome Cr,BC,Salish,5
1,3,19890705,19890709,1989,7,7,5,9,114363,0,0,S,,5000,10608,,,0,98755,,,R-Oyster R,BC,Salish,5
1,3,19890705,19890709,1989,7,7,5,9,113580,0,0,S,,5000,10532,,,0,98048,,,R-Oyster R,BC,Salish,5
1,3,19890705,19890709,1989,7,7,5,9,113745,0,0,S,,5000,10548,,,0,98197,,,R-Oyster R,BC,Salish,5
1,3,19890705,19890709,1989,7,7,5,9,113435,0,0,S,,5000,10518,,,0,97917,,,R-Oyster R,BC,Salish,5
1,3,19890705,19890709,1989,7,7,5,9,29877,0,0,S,,5000,2413,,,0,22464,,,R-Oyster R,BC,Salish,5
1,3,19900716,19900716,1990,7,7,16,16,32768,0,0,S,,5000,20313,,,0,2250,5000,205,R-Jitco Cr,BC,Salish,5
1,3,19910525,19910525,1991,5,5,25,25,26185,0,0,S,,5000,20050,,,0,1135,,,R-Mill Bay,BC,Salish,5
1,3,19910525,19910525,1991,5,5,25,25,23715,0,0,S,,5000,17580,,,0,1135,,,R-Mill Bay,BC,Salish,5
1,3,19890614,19890614,1989,6,6,14,14,105400,0,0,S,,5000,20806,,,0,74193,5000,401,R-Deep Cv,BC,Salish,5
1,3,19890621,19890621,1989,6,6,21,21,105446,0,0,S,,5000,21002,,,0,74234,5000,210,R-Deep Cv,BC,Salish,5
1,1,198905,19890511,1989,5,5,,11,96510,0,0,S,,5000,50833,,,0,35473,5000,204,R-Birkenhead R,BC,Salish,5
1,1,198904,19890412,1989,4,4,,12,61000,61000,5429000,S,89,5000,50871,,,5000,129,,,R-Cariboo R Low,BC,Salish,5
1,1,19890310,19890331,1989,3,3,10,31,39870,39870,4465440,Y,112,5000,23561,,,0,11309,,,R-Nicola R,BC,Salish,5
1,1,19890310,19890331,1989,3,3,10,31,50025,50025,5602800,Y,112,5000,26953,,,0,12937,5000,135,R-Nicola R,BC,Salish,5
1,1,198904,19890412,1989,4,4,,12,35466,35466,3156474,S,89,5000,25421,,,5000,45,,,R-Cariboo R Low,BC,Salish,5
1,3,19890616,19890616,1989,6,6,16,16,33223,0,0,S,,5000,23107,,,5000,116,,,R-Saanich In,BC,Salish,5
1,1,19890413,19890417,1989,4,4,13,17,137359,137359,12637028,S,92,5000,25683,,,0,101639,5000,37,R-Cariboo R Up,BC,Salish,5
1,1,19890413,19890417,1989,4,4,13,17,136442,136442,12552664,S,92,5000,24567,,,0,101640,5000,235,R-Cariboo R Up,BC,Salish,5
1,1,19890411,19890413,1989,4,4,11,13,151910,151910,12152800,S,80,5000,49692,,,0,92026,5000,192,R-Adams R Up,BC,Salish,5
1,1,19890411,19890413,1989,4,4,11,13,152570,152570,12205600,S,80,5000,49744,,,0,92454,5000,372,R-Adams R Up,BC,Salish,5
1,1,19890426,19890508,1989,4,5,26,8,98127,98127,7850160,S,80,5000,50416,,,0,37459,5000,252,R-Coldwater R,BC,Salish,5
1,1,198904,19890417,1989,4,4,,17,61292,61292,4719484,S,77,5000,51138,,,5000,154,,,R-Nicola R,BC,Salish,5
1,2,19890529,19890531,1989,5,5,29,31,391635,391635,32114070,S,82,5000,50249,,,0,331176,5000,210,R-Chilko R,BC,Salish,5
1,2,19890614,19890615,1989,6,6,14,15,308690,308690,26856030,S,87,5000,101626,,,0,196393,5000,671,R-Quesnel R,BC,Salish,5
1,3,198905,19890521,1989,5,5,,21,66123,0,0,S,,5000,27531,,,0,28173,5000,419,R-Cowichan R,BC,Salish,5
1,3,198905,19890521,1989,5,5,,21,60378,0,0,S,,5000,27205,,,0,28173,,,R-Cowichan R,BC,Salish,5
1,2,198905,19890501,1989,5,5,,1,64872,64872,6292584,S,97,5000,24997,,,0,28628,5000,1247,R-Pitt R Up,BC,Salish,5
