oceanAge,month,FRAMID,Mat,FRAMRiver,CoastWideName,ReleaseSize,Run,Origin,length,areaID,originID,runID
3,2,29,1, WCVI Total,WCVI_BC,NA,NA,1,710.232563,6,3,9
3,3,29,1, WCVI Total,WCVI_BC,NA,NA,1,710.232563,6,3,9
3,4,29,1, WCVI Total,WCVI_BC,NA,NA,1,710.232563,6,3,9
3,5,29,1, WCVI Total,WCVI_BC,NA,NA,1,769.5482168,6,3,9
3,6,29,1, WCVI Total,WCVI_BC,NA,NA,1,769.5482168,6,3,9
3,7,29,1, WCVI Total,WCVI_BC,NA,NA,1,799.9432142,6,3,9
3,8,29,1, WCVI Total,WCVI_BC,NA,NA,1,799.9432142,6,3,9
3,9,29,1, WCVI Total,WCVI_BC,NA,NA,1,855.7328681,6,3,9
3,10,29,1, WCVI Total,WCVI_BC,NA,NA,1,855.7328681,6,3,9
3,11,29,1, WCVI Total,WCVI_BC,NA,NA,1,855.7328681,6,3,9
3,12,29,1, WCVI Total,WCVI_BC,NA,NA,1,855.7328681,6,3,9
4,1,29,1, WCVI Total,WCVI_BC,NA,NA,1,855.7328681,6,3,9
4,2,29,1, WCVI Total,WCVI_BC,NA,NA,1,855.7328681,6,3,9
4,3,29,1, WCVI Total,WCVI_BC,NA,NA,1,855.7328681,6,3,9
4,4,29,1, WCVI Total,WCVI_BC,NA,NA,1,855.7328681,6,3,9
4,5,29,1, WCVI Total,WCVI_BC,NA,NA,1,900.7423532,6,3,9
4,6,29,1, WCVI Total,WCVI_BC,NA,NA,1,900.7423532,6,3,9
4,7,29,1, WCVI Total,WCVI_BC,NA,NA,1,923.8064702,6,3,9
4,8,29,1, WCVI Total,WCVI_BC,NA,NA,1,923.8064702,6,3,9
0,9,29,2, WCVI Total,WCVI_BC,NA,NA,1,360.2457786,6,3,9
0,10,29,2, WCVI Total,WCVI_BC,NA,NA,1,360.2457786,6,3,9
0,11,29,2, WCVI Total,WCVI_BC,NA,NA,1,360.2457786,6,3,9
0,12,29,2, WCVI Total,WCVI_BC,NA,NA,1,360.2457786,6,3,9
1,1,29,2, WCVI Total,WCVI_BC,NA,NA,1,360.2457786,6,3,9
1,2,29,2, WCVI Total,WCVI_BC,NA,NA,1,360.2457786,6,3,9
1,3,29,2, WCVI Total,WCVI_BC,NA,NA,1,360.2457786,6,3,9
1,4,29,2, WCVI Total,WCVI_BC,NA,NA,1,360.2457786,6,3,9
1,5,29,2, WCVI Total,WCVI_BC,NA,NA,1,429.9726421,6,3,9
1,6,29,2, WCVI Total,WCVI_BC,NA,NA,1,429.9726421,6,3,9
1,7,29,2, WCVI Total,WCVI_BC,NA,NA,1,465.7026341,6,3,9
1,8,29,2, WCVI Total,WCVI_BC,NA,NA,1,465.7026341,6,3,9
1,9,29,2, WCVI Total,WCVI_BC,NA,NA,1,531.2846069,6,3,9
1,10,29,2, WCVI Total,WCVI_BC,NA,NA,1,531.2846069,6,3,9
1,11,29,2, WCVI Total,WCVI_BC,NA,NA,1,531.2846069,6,3,9
1,12,29,2, WCVI Total,WCVI_BC,NA,NA,1,531.2846069,6,3,9
2,1,29,2, WCVI Total,WCVI_BC,NA,NA,1,531.2846069,6,3,9
2,2,29,2, WCVI Total,WCVI_BC,NA,NA,1,531.2846069,6,3,9
2,3,29,2, WCVI Total,WCVI_BC,NA,NA,1,531.2846069,6,3,9
2,4,29,2, WCVI Total,WCVI_BC,NA,NA,1,531.2846069,6,3,9
2,5,29,2, WCVI Total,WCVI_BC,NA,NA,1,584.1942526,6,3,9
2,6,29,2, WCVI Total,WCVI_BC,NA,NA,1,584.1942526,6,3,9
2,7,29,2, WCVI Total,WCVI_BC,NA,NA,1,611.3066325,6,3,9
2,8,29,2, WCVI Total,WCVI_BC,NA,NA,1,611.3066325,6,3,9
2,9,29,2, WCVI Total,WCVI_BC,NA,NA,1,661.0710815,6,3,9
2,10,29,2, WCVI Total,WCVI_BC,NA,NA,1,661.0710815,6,3,9
2,11,29,2, WCVI Total,WCVI_BC,NA,NA,1,661.0710815,6,3,9
2,12,29,2, WCVI Total,WCVI_BC,NA,NA,1,661.0710815,6,3,9
3,1,29,2, WCVI Total,WCVI_BC,NA,NA,1,661.0710815,6,3,9
3,2,29,2, WCVI Total,WCVI_BC,NA,NA,1,661.0710815,6,3,9
3,3,29,2, WCVI Total,WCVI_BC,NA,NA,1,661.0710815,6,3,9
3,4,29,2, WCVI Total,WCVI_BC,NA,NA,1,661.0710815,6,3,9
3,5,29,2, WCVI Total,WCVI_BC,NA,NA,1,701.2196048,6,3,9
3,6,29,2, WCVI Total,WCVI_BC,NA,NA,1,701.2196048,6,3,9
3,7,29,2, WCVI Total,WCVI_BC,NA,NA,1,721.7928292,6,3,9
3,8,29,2, WCVI Total,WCVI_BC,NA,NA,1,721.7928292,6,3,9
3,9,29,2, WCVI Total,WCVI_BC,NA,NA,1,759.5547366,6,3,9
3,10,29,2, WCVI Total,WCVI_BC,NA,NA,1,759.5547366,6,3,9
3,11,29,2, WCVI Total,WCVI_BC,NA,NA,1,759.5547366,6,3,9
3,12,29,2, WCVI Total,WCVI_BC,NA,NA,1,759.5547366,6,3,9
4,1,29,2, WCVI Total,WCVI_BC,NA,NA,1,759.5547366,6,3,9
4,2,29,2, WCVI Total,WCVI_BC,NA,NA,1,759.5547366,6,3,9
4,3,29,2, WCVI Total,WCVI_BC,NA,NA,1,759.5547366,6,3,9
4,4,29,2, WCVI Total,WCVI_BC,NA,NA,1,759.5547366,6,3,9
4,5,29,2, WCVI Total,WCVI_BC,NA,NA,1,790.0199552,6,3,9
4,6,29,2, WCVI Total,WCVI_BC,NA,NA,1,790.0199552,6,3,9
4,7,29,2, WCVI Total,WCVI_BC,NA,NA,1,805.631184,6,3,9
4,8,29,2, WCVI Total,WCVI_BC,NA,NA,1,805.631184,6,3,9
0,9,30,1, Fraser Late,WCVI_BC,NA,Fall,1,250.8443418,6,3,3
0,10,30,1, Fraser Late,WCVI_BC,NA,Fall,1,250.8443418,6,3,3
0,11,30,1, Fraser Late,WCVI_BC,NA,Fall,1,250.8443418,6,3,3
0,12,30,1, Fraser Late,WCVI_BC,NA,Fall,1,250.8443418,6,3,3
1,1,30,1, Fraser Late,WCVI_BC,NA,Fall,1,250.8443418,6,3,3
1,2,30,1, Fraser Late,WCVI_BC,NA,Fall,1,250.8443418,6,3,3
1,3,30,1, Fraser Late,WCVI_BC,NA,Fall,1,250.8443418,6,3,3
1,4,30,1, Fraser Late,WCVI_BC,NA,Fall,1,250.8443418,6,3,3
1,5,30,1, Fraser Late,WCVI_BC,NA,Fall,1,340.3087236,6,3,3
1,6,30,1, Fraser Late,WCVI_BC,NA,Fall,1,340.3087236,6,3,3
1,7,30,1, Fraser Late,WCVI_BC,NA,Fall,1,385.1919173,6,3,3
1,8,30,1, Fraser Late,WCVI_BC,NA,Fall,1,385.1919173,6,3,3
1,9,30,1, Fraser Late,WCVI_BC,NA,Fall,1,465.7612016,6,3,3
1,10,30,1, Fraser Late,WCVI_BC,NA,Fall,1,465.7612016,6,3,3
1,11,30,1, Fraser Late,WCVI_BC,NA,Fall,1,465.7612016,6,3,3
1,12,30,1, Fraser Late,WCVI_BC,NA,Fall,1,465.7612016,6,3,3
2,1,30,1, Fraser Late,WCVI_BC,NA,Fall,1,465.7612016,6,3,3
2,2,30,1, Fraser Late,WCVI_BC,NA,Fall,1,465.7612016,6,3,3
2,3,30,1, Fraser Late,WCVI_BC,NA,Fall,1,465.7612016,6,3,3
2,4,30,1, Fraser Late,WCVI_BC,NA,Fall,1,465.7612016,6,3,3
2,5,30,1, Fraser Late,WCVI_BC,NA,Fall,1,528.931901,6,3,3
2,6,30,1, Fraser Late,WCVI_BC,NA,Fall,1,528.931901,6,3,3
2,7,30,1, Fraser Late,WCVI_BC,NA,Fall,1,560.6238736,6,3,3
2,8,30,1, Fraser Late,WCVI_BC,NA,Fall,1,560.6238736,6,3,3
2,9,30,1, Fraser Late,WCVI_BC,NA,Fall,1,617.5137547,6,3,3
2,10,30,1, Fraser Late,WCVI_BC,NA,Fall,1,617.5137547,6,3,3
2,11,30,1, Fraser Late,WCVI_BC,NA,Fall,1,617.5137547,6,3,3
2,12,30,1, Fraser Late,WCVI_BC,NA,Fall,1,617.5137547,6,3,3
3,1,30,1, Fraser Late,WCVI_BC,NA,Fall,1,617.5137547,6,3,3
3,2,30,1, Fraser Late,WCVI_BC,NA,Fall,1,617.5137547,6,3,3
3,3,30,1, Fraser Late,WCVI_BC,NA,Fall,1,617.5137547,6,3,3
3,4,30,1, Fraser Late,WCVI_BC,NA,Fall,1,617.5137547,6,3,3
3,5,30,1, Fraser Late,WCVI_BC,NA,Fall,1,662.1185145,6,3,3
3,6,30,1, Fraser Late,WCVI_BC,NA,Fall,1,662.1185145,6,3,3
3,7,30,1, Fraser Late,WCVI_BC,NA,Fall,1,684.4961808,6,3,3
3,8,30,1, Fraser Late,WCVI_BC,NA,Fall,1,684.4961808,6,3,3
3,9,30,1, Fraser Late,WCVI_BC,NA,Fall,1,724.6660619,6,3,3
3,10,30,1, Fraser Late,WCVI_BC,NA,Fall,1,724.6660619,6,3,3
3,11,30,1, Fraser Late,WCVI_BC,NA,Fall,1,724.6660619,6,3,3
3,12,30,1, Fraser Late,WCVI_BC,NA,Fall,1,724.6660619,6,3,3
4,1,30,1, Fraser Late,WCVI_BC,NA,Fall,1,724.6660619,6,3,3
4,2,30,1, Fraser Late,WCVI_BC,NA,Fall,1,724.6660619,6,3,3
4,3,30,1, Fraser Late,WCVI_BC,NA,Fall,1,724.6660619,6,3,3
4,4,30,1, Fraser Late,WCVI_BC,NA,Fall,1,724.6660619,6,3,3
4,5,30,1, Fraser Late,WCVI_BC,NA,Fall,1,756.1614327,6,3,3
4,6,30,1, Fraser Late,WCVI_BC,NA,Fall,1,756.1614327,6,3,3
4,7,30,1, Fraser Late,WCVI_BC,NA,Fall,1,771.9622777,6,3,3
4,8,30,1, Fraser Late,WCVI_BC,NA,Fall,1,771.9622777,6,3,3
0,9,30,2, Fraser Late,WCVI_BC,NA,Fall,1,314.5613545,6,3,3
0,10,30,2, Fraser Late,WCVI_BC,NA,Fall,1,314.5613545,6,3,3
0,11,30,2, Fraser Late,WCVI_BC,NA,Fall,1,314.5613545,6,3,3
0,12,30,2, Fraser Late,WCVI_BC,NA,Fall,1,314.5613545,6,3,3
1,1,30,2, Fraser Late,WCVI_BC,NA,Fall,1,314.5613545,6,3,3
1,2,30,2, Fraser Late,WCVI_BC,NA,Fall,1,314.5613545,6,3,3
1,3,30,2, Fraser Late,WCVI_BC,NA,Fall,1,314.5613545,6,3,3
1,4,30,2, Fraser Late,WCVI_BC,NA,Fall,1,314.5613545,6,3,3
1,5,30,2, Fraser Late,WCVI_BC,NA,Fall,1,411.8807533,6,3,3
1,6,30,2, Fraser Late,WCVI_BC,NA,Fall,1,411.8807533,6,3,3
1,7,30,2, Fraser Late,WCVI_BC,NA,Fall,1,460.5324546,6,3,3
1,8,30,2, Fraser Late,WCVI_BC,NA,Fall,1,460.5324546,6,3,3
1,9,30,2, Fraser Late,WCVI_BC,NA,Fall,1,547.5436611,6,3,3
1,10,30,2, Fraser Late,WCVI_BC,NA,Fall,1,547.5436611,6,3,3
1,11,30,2, Fraser Late,WCVI_BC,NA,Fall,1,547.5436611,6,3,3
1,12,30,2, Fraser Late,WCVI_BC,NA,Fall,1,547.5436611,6,3,3
2,1,30,2, Fraser Late,WCVI_BC,NA,Fall,1,547.5436611,6,3,3
2,2,30,2, Fraser Late,WCVI_BC,NA,Fall,1,547.5436611,6,3,3
2,3,30,2, Fraser Late,WCVI_BC,NA,Fall,1,547.5436611,6,3,3
2,4,30,2, Fraser Late,WCVI_BC,NA,Fall,1,547.5436611,6,3,3
2,5,30,2, Fraser Late,WCVI_BC,NA,Fall,1,615.4411017,6,3,3
2,6,30,2, Fraser Late,WCVI_BC,NA,Fall,1,615.4411017,6,3,3
2,7,30,2, Fraser Late,WCVI_BC,NA,Fall,1,649.3842419,6,3,3
2,8,30,2, Fraser Late,WCVI_BC,NA,Fall,1,649.3842419,6,3,3
2,9,30,2, Fraser Late,WCVI_BC,NA,Fall,1,710.0899008,6,3,3
2,10,30,2, Fraser Late,WCVI_BC,NA,Fall,1,710.0899008,6,3,3
2,11,30,2, Fraser Late,WCVI_BC,NA,Fall,1,710.0899008,6,3,3
2,12,30,2, Fraser Late,WCVI_BC,NA,Fall,1,710.0899008,6,3,3
3,1,30,2, Fraser Late,WCVI_BC,NA,Fall,1,710.0899008,6,3,3
3,2,30,2, Fraser Late,WCVI_BC,NA,Fall,1,710.0899008,6,3,3
3,3,30,2, Fraser Late,WCVI_BC,NA,Fall,1,710.0899008,6,3,3
3,4,30,2, Fraser Late,WCVI_BC,NA,Fall,1,710.0899008,6,3,3
3,5,30,2, Fraser Late,WCVI_BC,NA,Fall,1,757.4603377,6,3,3
3,6,30,2, Fraser Late,WCVI_BC,NA,Fall,1,757.4603377,6,3,3
3,7,30,2, Fraser Late,WCVI_BC,NA,Fall,1,781.1416631,6,3,3
3,8,30,2, Fraser Late,WCVI_BC,NA,Fall,1,781.1416631,6,3,3
3,9,30,2, Fraser Late,WCVI_BC,NA,Fall,1,823.4945641,6,3,3
3,10,30,2, Fraser Late,WCVI_BC,NA,Fall,1,823.4945641,6,3,3
3,11,30,2, Fraser Late,WCVI_BC,NA,Fall,1,823.4945641,6,3,3
3,12,30,2, Fraser Late,WCVI_BC,NA,Fall,1,823.4945641,6,3,3
4,1,30,2, Fraser Late,WCVI_BC,NA,Fall,1,823.4945641,6,3,3
4,2,30,2, Fraser Late,WCVI_BC,NA,Fall,1,823.4945641,6,3,3
4,3,30,2, Fraser Late,WCVI_BC,NA,Fall,1,823.4945641,6,3,3
4,4,30,2, Fraser Late,WCVI_BC,NA,Fall,1,823.4945641,6,3,3
4,5,30,2, Fraser Late,WCVI_BC,NA,Fall,1,856.5437965,6,3,3
4,6,30,2, Fraser Late,WCVI_BC,NA,Fall,1,856.5437965,6,3,3
4,7,30,2, Fraser Late,WCVI_BC,NA,Fall,1,873.0656966,6,3,3
4,8,30,2, Fraser Late,WCVI_BC,NA,Fall,1,873.0656966,6,3,3
0,9,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,295.8411952,6,3,9
0,10,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,295.8411952,6,3,9
0,11,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,295.8411952,6,3,9
0,12,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,295.8411952,6,3,9
1,1,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,295.8411952,6,3,9
1,2,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,295.8411952,6,3,9
1,3,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,295.8411952,6,3,9
1,4,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,295.8411952,6,3,9
1,5,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,401.0467321,6,3,9
1,6,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,401.0467321,6,3,9
1,7,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,453.2702051,6,3,9
1,8,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,453.2702051,6,3,9
1,9,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,545.9804548,6,3,9
1,10,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,545.9804548,6,3,9
1,11,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,545.9804548,6,3,9
1,12,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,545.9804548,6,3,9
2,1,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,545.9804548,6,3,9
2,2,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,545.9804548,6,3,9
2,3,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,545.9804548,6,3,9
2,4,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,545.9804548,6,3,9
2,5,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,617.6392522,6,3,9
2,6,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,617.6392522,6,3,9
2,7,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,653.2103009,6,3,9
2,8,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,653.2103009,6,3,9
2,9,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,716.3581656,6,3,9
2,10,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,716.3581656,6,3,9
2,11,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,716.3581656,6,3,9
2,12,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,716.3581656,6,3,9
3,1,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,716.3581656,6,3,9
3,2,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,716.3581656,6,3,9
3,3,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,716.3581656,6,3,9
3,4,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,716.3581656,6,3,9
3,5,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,765.1672246,6,3,9
3,6,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,765.1672246,6,3,9
3,7,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,789.3957837,6,3,9
3,8,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,789.3957837,6,3,9
3,9,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,832.4077789,6,3,9
3,10,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,832.4077789,6,3,9
3,11,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,832.4077789,6,3,9
3,12,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,832.4077789,6,3,9
4,1,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,832.4077789,6,3,9
4,2,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,832.4077789,6,3,9
4,3,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,832.4077789,6,3,9
4,4,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,832.4077789,6,3,9
4,5,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,865.6531629,6,3,9
4,6,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,865.6531629,6,3,9
4,7,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,882.155996,6,3,9
4,8,31,1, Fraser Early,WCVI_BC,NA,SpringSummer,1,882.155996,6,3,9
0,9,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,295.8411952,6,3,9
0,10,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,295.8411952,6,3,9
0,11,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,295.8411952,6,3,9
0,12,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,295.8411952,6,3,9
1,1,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,295.8411952,6,3,9
1,2,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,295.8411952,6,3,9
1,3,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,295.8411952,6,3,9
1,4,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,295.8411952,6,3,9
1,5,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,401.0467321,6,3,9
1,6,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,401.0467321,6,3,9
1,7,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,453.2702051,6,3,9
1,8,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,453.2702051,6,3,9
1,9,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,545.9804548,6,3,9
1,10,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,545.9804548,6,3,9
1,11,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,545.9804548,6,3,9
1,12,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,545.9804548,6,3,9
2,1,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,545.9804548,6,3,9
2,2,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,545.9804548,6,3,9
2,3,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,545.9804548,6,3,9
2,4,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,545.9804548,6,3,9
2,5,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,617.6392522,6,3,9
2,6,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,617.6392522,6,3,9
2,7,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,653.2103009,6,3,9
2,8,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,653.2103009,6,3,9
2,9,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,716.3581656,6,3,9
2,10,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,716.3581656,6,3,9
2,11,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,716.3581656,6,3,9
2,12,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,716.3581656,6,3,9
3,1,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,716.3581656,6,3,9
3,2,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,716.3581656,6,3,9
3,3,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,716.3581656,6,3,9
3,4,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,716.3581656,6,3,9
3,5,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,765.1672246,6,3,9
3,6,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,765.1672246,6,3,9
3,7,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,789.3957837,6,3,9
3,8,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,789.3957837,6,3,9
3,9,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,832.4077789,6,3,9
3,10,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,832.4077789,6,3,9
3,11,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,832.4077789,6,3,9
3,12,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,832.4077789,6,3,9
4,1,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,832.4077789,6,3,9
4,2,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,832.4077789,6,3,9
4,3,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,832.4077789,6,3,9
4,4,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,832.4077789,6,3,9
4,5,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,865.6531629,6,3,9
4,6,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,865.6531629,6,3,9
4,7,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,882.155996,6,3,9
4,8,31,2, Fraser Early,WCVI_BC,NA,SpringSummer,1,882.155996,6,3,9
0,9,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,302.7717227,6,3,9
0,10,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,302.7717227,6,3,9
0,11,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,302.7717227,6,3,9
0,12,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,302.7717227,6,3,9
1,1,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,302.7717227,6,3,9
1,2,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,302.7717227,6,3,9
1,3,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,302.7717227,6,3,9
1,4,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,302.7717227,6,3,9
1,5,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,401.1422048,6,3,9
1,6,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,401.1422048,6,3,9
1,7,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,452.0858897,6,3,9
1,8,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,452.0858897,6,3,9
1,9,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,546.6407739,6,3,9
1,10,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,546.6407739,6,3,9
1,11,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,546.6407739,6,3,9
1,12,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,546.6407739,6,3,9
2,1,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,546.6407739,6,3,9
2,2,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,546.6407739,6,3,9
2,3,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,546.6407739,6,3,9
2,4,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,546.6407739,6,3,9
2,5,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,624.0217358,6,3,9
2,6,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,624.0217358,6,3,9
2,7,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,664.0954577,6,3,9
2,8,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,664.0954577,6,3,9
2,9,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,738.474964,6,3,9
2,10,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,738.474964,6,3,9
2,11,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,738.474964,6,3,9
2,12,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,738.474964,6,3,9
3,1,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,738.474964,6,3,9
3,2,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,738.474964,6,3,9
3,3,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,738.474964,6,3,9
3,4,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,738.474964,6,3,9
3,5,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,799.3449846,6,3,9
3,6,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,799.3449846,6,3,9
3,7,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,830.8680907,6,3,9
3,8,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,830.8680907,6,3,9
3,9,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,889.3770826,6,3,9
3,10,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,889.3770826,6,3,9
3,11,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,889.3770826,6,3,9
3,12,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,889.3770826,6,3,9
4,1,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,889.3770826,6,3,9
4,2,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,889.3770826,6,3,9
4,3,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,889.3770826,6,3,9
4,4,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,889.3770826,6,3,9
4,5,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,937.2591367,6,3,9
4,6,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,937.2591367,6,3,9
4,7,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,962.0560902,6,3,9
4,8,32,1, Lower Georgia Strait,WCVI_BC,NA,NA,1,962.0560902,6,3,9
0,9,32,2, Lower Georgia Strait,WCVI_BC,NA,NA,1,302.7717227,6,3,9
